MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20201708,Cam Rayner,Brisbane,0.1,0.2,0.1,0.1,0.5,6.41,0,36,34,74,2,2,4,75.0,34,1,0,5,11,,2,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,2020,17
20201708,Lewis Taylor,Sydney,0.0,0.0,0.0,0.0,0.0,5.69,0,0,0,10,0,0,0,0.0,0,0,0,0,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,17
20201709,Alex Sexton,Gold Coast,12.8,1.6,5.1,-1.0,18.4,6.08,2,112,81,93,11,4,15,60.0,249,1,1,1,15,,9,7,1,5,0,1,,1,0,0,0,0,6,3,3,0,7,0,2020,17
20201709,Noah Anderson,Gold Coast,4.7,3.6,6.2,3.1,17.6,7.58,0,110,72,81,12,8,20,65.0,481,8,6,4,18,,13,9,3,2,0,0,,4,4,0,0,0,0,0,0,1,3,3,2020,17
20201709,Jack Crisp,Collingwood,-0.5,4.0,5.6,7.4,16.5,9.69,5,138,88,90,13,10,23,78.3,356,5,3,3,12,,6,4,5,3,0,0,,1,0,0,0,0,1,1,0,0,3,2,2020,17
20201709,Mason Cox,Collingwood,0.6,0.9,4.9,9.7,16.2,7.26,1,97,60,85,5,3,8,87.5,138,2,1,0,8,,7,0,0,7,0,4,,0,0,10,4,2,2,2,0,0,5,1,2020,17
20201709,Lachie Weller,Gold Coast,7.8,2.8,3.0,1.2,14.8,9.05,4,105,83,84,12,11,23,65.2,321,4,6,4,14,,11,11,4,3,0,0,,5,3,0,0,0,0,0,0,0,2,0,2020,17
20201709,Jordan De Goey,Collingwood,0.8,6.1,7.4,0.2,14.5,9.83,10,89,63,86,8,2,10,60.0,218,0,3,1,6,,6,3,1,2,0,1,,1,0,0,0,0,7,4,2,1,7,0,2020,17
20201709,Scott Pendlebury,Collingwood,1.9,5.2,3.6,3.0,13.8,11.46,0,116,67,83,7,12,19,84.2,186,4,3,4,22,,12,9,4,2,1,0,,7,6,0,0,0,0,0,0,2,8,3,2020,17
20201709,Tyler Brown,Collingwood,-1.6,0.6,7.9,6.0,12.9,6.72,0,91,60,80,9,6,15,86.7,219,2,2,0,8,,7,5,3,5,0,1,,3,1,0,0,0,1,1,0,0,2,0,2020,17
20201709,Adam Treloar,Collingwood,4.9,5.4,1.4,0.9,12.6,10.51,7,106,85,70,10,16,26,57.7,296,4,3,5,18,,12,11,1,1,0,0,,3,6,0,0,0,0,0,0,0,5,0,2020,17
20201709,Brodie Grundy,Collingwood,2.2,2.1,3.7,4.2,12.1,11.6,0,105,94,90,3,9,12,100.0,39,1,1,9,20,,5,2,2,2,0,1,,2,1,63,27,7,0,0,0,0,4,2,2020,17
20201709,Hugh Greenwood,Gold Coast,0.4,6.8,1.0,3.7,11.9,10.64,0,111,75,79,11,9,20,65.0,240,3,4,3,22,,11,8,4,6,4,1,,5,9,0,0,0,0,0,0,0,4,2,2020,17
20201709,Touk Miller,Gold Coast,2.1,2.3,4.7,2.6,11.7,9.22,0,122,103,90,10,12,22,72.7,239,2,1,9,26,,8,6,2,4,0,0,,4,5,0,0,0,1,0,1,0,4,2,2020,17
20201709,Jack Bowes,Gold Coast,-0.6,3.0,3.8,3.7,9.8,7.92,0,83,73,88,17,4,21,66.7,457,0,3,2,5,,7,7,6,2,0,0,,2,0,0,0,0,1,0,0,0,4,1,2020,17
20201709,Isaac Quaynor,Collingwood,0.8,-0.2,7.9,0.9,9.4,5.86,0,101,76,76,12,5,17,88.2,372,1,2,2,16,,4,3,7,7,3,0,,0,0,0,0,0,0,0,0,0,2,0,2020,17
20201709,Taylor Adams,Collingwood,0.9,2.2,1.4,4.8,9.3,11.55,0,67,69,78,11,7,18,72.2,299,4,2,5,15,,5,1,1,1,0,0,,2,3,0,0,0,2,0,1,0,6,1,2020,17
20201709,David Swallow,Gold Coast,1.6,-0.4,5.5,1.9,8.6,6.5,0,80,71,78,8,7,15,60.0,194,2,4,6,19,,9,7,1,1,0,0,,3,5,0,0,0,1,1,0,0,2,0,2020,17
20201709,Jack Madgen,Collingwood,4.6,2.2,0.9,0.6,8.3,7.24,0,58,44,86,6,4,10,80.0,156,0,1,2,11,,2,0,5,3,1,0,,0,0,0,0,0,0,0,0,0,1,1,2020,17
20201709,Brandon Ellis,Gold Coast,4.9,-0.2,-0.2,3.8,8.3,7.5,0,64,76,91,14,10,24,70.8,430,4,6,2,18,,6,6,3,3,0,0,,3,2,0,0,0,0,0,0,0,4,0,2020,17
20201709,Charlie Ballard,Gold Coast,1.4,2.3,0.1,4.2,8.0,5.71,0,72,35,94,6,1,7,71.4,106,0,2,0,10,,3,1,3,5,1,1,,0,0,0,0,0,0,0,0,0,1,1,2020,17
20201709,Josh Daicos,Collingwood,3.1,4.2,0.5,0.1,7.9,8.39,0,78,68,85,10,11,21,76.2,301,2,4,0,18,,6,6,3,5,1,0,,2,0,0,0,0,0,0,0,0,1,0,2020,17
20201709,John Noble,Collingwood,4.5,0.9,-0.5,2.8,7.7,4.98,0,86,72,78,13,8,21,76.2,262,0,4,1,8,,6,4,6,5,1,0,,1,1,0,0,0,0,0,0,0,2,0,2020,17
20201709,Brayden Maynard,Collingwood,1.1,3.8,3.6,-1.2,7.2,8.14,0,94,74,82,15,1,16,87.5,452,1,4,3,12,,4,2,7,6,1,0,,0,0,0,0,0,0,0,0,0,3,1,2020,17
20201709,Jarrod Witts,Gold Coast,2.9,0.0,4.6,-0.4,7.1,10.35,0,71,63,89,8,5,13,53.8,133,2,3,1,8,,6,4,1,3,1,0,,3,5,63,31,6,0,0,0,0,3,2,2020,17
20201709,Sam Collins,Gold Coast,-0.4,3.5,2.7,1.2,7.0,9.82,0,69,39,100,5,5,10,70.0,209,0,1,1,3,,5,4,8,4,1,0,,0,0,0,0,0,0,0,0,0,0,1,2020,17
20201709,Josh Thomas,Collingwood,3.6,0.7,2.4,0.1,6.9,6.23,0,47,33,81,5,3,8,50.0,115,1,3,2,19,,5,5,2,2,0,0,,1,1,0,0,0,1,0,1,1,4,2,2020,17
20201709,Darcy Moore,Collingwood,1.9,-0.4,4.9,0.5,6.9,8.54,1,100,58,92,10,4,14,85.7,250,1,2,2,3,,3,0,4,4,2,2,,0,0,0,0,0,0,0,0,0,1,0,2020,17
20201709,Izak Rankine,Gold Coast,2.7,1.2,2.7,-0.5,6.2,8.61,0,28,28,81,6,3,9,66.7,129,3,1,2,19,,5,3,3,0,0,0,,0,1,0,0,0,1,0,1,1,3,0,2020,17
20201709,Jack Lukosius,Gold Coast,2.3,-2.3,3.9,1.5,5.4,7.16,0,54,56,86,15,1,16,56.3,552,3,7,1,5,,2,1,3,2,0,0,,0,0,0,0,0,0,0,0,0,2,1,2020,17
20201709,Darcy Macpherson,Gold Coast,0.8,1.7,2.2,0.4,5.2,5.17,0,43,45,82,8,4,12,58.3,196,3,2,1,23,,2,2,1,3,0,0,,0,0,0,0,0,0,0,0,0,6,0,2020,17
20201709,Sam Day,Gold Coast,1.1,1.1,1.8,0.8,4.9,5.22,0,61,47,81,5,4,9,55.6,93,5,1,2,7,,3,2,1,4,0,1,,0,0,10,4,1,0,0,0,1,4,0,2020,17
20201709,Brody Mihocek,Collingwood,0.9,1.6,1.9,-0.2,4.3,7.68,0,59,53,80,7,2,9,55.6,149,3,3,2,5,,3,1,1,4,0,1,,0,0,0,0,0,2,1,1,0,2,0,2020,17
20201709,Will Hoskin-Elliott,Collingwood,2.8,0.1,1.7,-0.5,4.1,5.64,0,89,75,80,9,7,16,81.3,199,2,3,1,10,,4,3,2,9,0,0,,1,1,0,0,0,1,1,0,0,5,1,2020,17
20201709,Jamie Elliott,Collingwood,2.0,0.9,0.3,0.8,4.0,6.69,0,74,69,66,9,7,16,75.0,272,6,7,6,16,,4,1,0,2,0,0,,1,2,0,0,0,0,0,0,0,3,0,2020,17
20201709,Wil Powell,Gold Coast,-0.5,0.2,1.7,2.3,3.7,6.3,0,83,84,81,14,8,22,54.5,376,0,2,2,12,,4,4,8,6,2,0,,0,1,0,0,0,0,0,0,0,3,1,2020,17
20201709,Levi Greenwood,Collingwood,1.8,-1.5,2.2,1.0,3.6,4.54,0,56,59,81,8,6,14,50.0,161,4,2,4,23,,6,4,4,2,0,0,,1,3,0,0,0,0,0,0,0,3,2,2020,17
20201709,Jordan Roughead,Collingwood,-0.6,1.1,-0.7,3.8,3.6,6.05,0,61,58,97,10,4,14,64.3,240,0,5,0,3,,4,2,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,17
20201709,Josh Corbett,Gold Coast,0.1,1.0,-1.6,3.9,3.4,2.95,0,36,31,78,4,3,7,42.9,93,2,3,1,11,,3,3,2,2,0,0,,0,0,0,0,0,1,1,0,0,4,1,2020,17
20201709,Caleb Graham,Gold Coast,0.3,2.0,0.7,0.4,3.4,5.02,0,52,35,74,8,1,9,66.7,109,0,2,0,3,,2,2,5,4,2,0,,0,0,0,0,0,0,0,0,0,0,0,2020,17
20201709,Ben King,Gold Coast,0.0,-0.1,3.4,-0.1,3.2,5.28,0,34,24,100,3,2,5,60.0,119,0,1,0,8,,2,2,0,2,0,0,,0,0,0,0,0,3,1,2,0,4,0,2020,17
20201709,Travis Varcoe,Collingwood,1.7,-1.3,1.2,0.5,2.1,6.17,0,41,38,79,5,3,8,87.5,170,2,0,1,14,,0,0,1,4,0,0,,0,0,0,0,0,1,0,1,1,4,1,2020,17
20201709,Callum Brown,Collingwood,0.1,1.8,-1.3,1.2,1.8,7.05,0,57,37,75,4,6,10,40.0,-42,0,3,3,16,,6,5,0,0,0,0,,1,1,0,0,0,1,0,0,0,2,1,2020,17
20201709,Jarrod Harbrow,Gold Coast,-1.1,0.4,2.5,-0.6,1.1,5.47,0,52,44,83,9,4,13,69.2,119,0,4,0,6,,2,1,2,3,0,0,,0,0,0,0,0,0,0,0,0,1,1,2020,17
20201709,Nick Holman,Gold Coast,0.7,0.2,0.6,-0.7,0.8,6.52,0,50,50,79,3,6,9,55.6,69,0,4,5,19,,3,3,1,4,0,0,,0,0,0,0,0,0,0,0,1,1,0,2020,17
20201709,Sean Lemmens,Gold Coast,-1.7,0.0,0.0,0.0,-1.7,4.89,0,-3,0,8,0,0,0,0.0,0,0,0,0,2,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,17
20201801,Shane Edwards,Richmond,10.0,-0.1,6.4,5.2,21.5,11.11,9,111,70,72,11,7,18,88.9,306,3,3,3,11,,12,7,2,4,1,1,,8,6,0,0,0,0,0,0,1,4,3,2020,18
20201801,Reilly O'Brien,Adelaide,3.2,5.0,6.0,2.4,16.6,10.35,4,129,113,85,8,11,19,73.7,177,2,3,4,7,,6,1,2,7,2,4,,2,3,60,30,10,0,0,0,0,4,1,2020,18
20201801,David Mackay,Adelaide,1.9,3.7,2.4,5.7,13.7,6.02,0,84,49,85,8,9,17,88.2,304,1,2,1,12,,8,5,5,1,1,1,,0,1,0,0,0,0,0,0,0,4,1,2020,18
20201801,Andrew McPherson,Adelaide,1.4,5.8,1.2,3.1,11.6,6.78,0,79,50,78,8,5,13,84.6,229,1,2,2,12,,7,5,6,2,0,0,,0,0,0,0,0,0,0,0,0,2,1,2020,18
20201801,Shane McAdam,Adelaide,7.2,2.0,1.0,1.4,11.5,7.62,0,57,45,80,5,9,14,57.1,100,0,4,0,5,,7,7,3,2,0,0,,0,1,0,0,0,1,1,0,0,1,0,2020,18
20201801,Darcy Fogarty,Adelaide,-0.8,3.1,3.2,5.8,11.2,5.57,0,59,45,83,6,4,10,80.0,190,0,2,0,6,,7,4,1,3,0,1,,1,1,0,0,0,3,2,0,0,3,0,2020,18
20201801,Dustin Martin,Richmond,2.0,2.0,3.6,3.4,11.0,12.76,5,116,94,85,16,12,28,42.9,496,6,12,0,6,,16,12,2,6,0,2,,4,3,1,1,1,3,1,0,1,6,1,2020,18
20201801,Nick Vlastuin,Richmond,4.8,1.0,3.1,1.8,10.7,9.9,3,96,66,93,7,8,15,86.7,191,2,1,5,11,,4,4,5,4,1,0,,0,1,0,0,0,0,0,0,1,3,2,2020,18
20201801,Jack Riewoldt,Richmond,2.7,4.0,2.2,1.5,10.4,7.22,0,73,65,100,8,5,13,61.5,246,4,4,1,13,,4,3,2,6,0,1,,0,0,1,0,0,3,2,0,1,3,0,2020,18
20201801,Liam Baker,Richmond,2.8,4.2,2.7,0.4,10.2,7.32,0,106,61,79,7,5,12,83.3,228,2,4,4,8,,8,4,7,4,1,1,,1,0,0,0,0,0,0,0,0,1,1,2020,18
20201801,Kane Lambert,Richmond,2.5,0.8,3.2,3.7,10.2,9.35,2,110,90,87,10,8,18,77.8,201,4,1,5,17,,7,7,1,6,0,0,,1,2,0,0,0,2,1,0,2,6,0,2020,18
20201801,Josh Caddy,Richmond,3.8,1.7,3.1,1.5,10.1,6.88,0,59,42,66,5,3,8,75.0,183,4,1,0,1,,4,2,2,3,0,2,,0,0,4,0,0,2,2,0,0,3,1,2020,18
20201801,Jayden Short,Richmond,2.3,4.8,1.8,1.2,10.1,7.05,6,101,76,81,17,3,20,80.0,491,2,6,1,9,,5,3,6,6,1,0,,0,0,0,0,0,0,0,0,0,4,2,2020,18
20201801,Jake Aarts,Richmond,4.4,2.8,2.9,-0.3,9.8,6.96,0,60,47,74,7,5,12,75.0,221,2,4,1,7,,1,1,0,3,0,0,,0,0,0,0,0,2,2,0,1,3,0,2020,18
20201801,Rory Sloane,Adelaide,0.9,4.6,1.5,2.3,9.3,10.62,0,74,64,77,7,8,15,60.0,199,3,3,6,16,,7,6,1,1,0,1,,5,4,0,0,0,0,0,0,1,2,0,2020,18
20201801,David Astbury,Richmond,2.2,1.9,1.2,4.0,9.2,5.83,0,77,64,89,10,4,14,71.4,259,1,4,2,3,,6,3,9,6,5,3,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201801,Jack Ross,Richmond,2.4,1.7,1.2,3.2,8.6,5.86,0,60,54,77,8,4,12,75.0,258,6,3,4,22,,4,3,2,2,1,0,,3,3,0,0,0,0,0,0,1,2,0,2020,18
20201801,Trent Cotchin,Richmond,1.7,3.5,1.7,1.4,8.3,8.76,0,50,39,64,8,4,12,50.0,246,3,4,3,10,,8,6,3,0,0,0,,5,6,0,0,0,0,0,0,0,2,1,2020,18
20201801,Mabior Chol,Richmond,2.4,0.8,4.6,0.5,8.2,8.3,0,48,25,77,3,0,3,100.0,78,1,0,2,11,,2,2,0,1,0,0,,0,0,10,2,0,1,1,0,0,1,0,2020,18
20201801,Daniel Rioli,Richmond,-1.6,2.3,6.6,0.7,8.0,6.86,0,79,62,85,8,6,14,64.3,236,2,3,3,18,,4,3,3,2,0,0,,0,0,0,0,0,3,1,1,1,4,1,2020,18
20201801,Toby Nankervis,Richmond,2.5,1.0,1.6,2.5,7.6,9.12,0,56,61,70,1,11,12,58.3,85,1,2,3,21,,11,7,5,2,2,2,,2,6,50,24,3,0,0,0,0,3,2,2020,18
20201801,Ben Keays,Adelaide,-0.1,3.2,1.3,3.0,7.5,8.14,0,82,60,83,9,7,16,75.0,192,1,5,3,11,,7,7,7,2,1,0,,1,1,0,0,0,1,0,1,0,2,1,2020,18
20201801,Daniel Talia,Adelaide,1.0,0.6,1.8,3.8,7.3,6.8,0,41,24,87,3,3,6,100.0,116,1,1,2,6,,3,3,5,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,2020,18
20201801,Taylor Walker,Adelaide,5.3,-1.0,-1.3,4.0,7.1,6.86,0,54,49,84,8,1,9,55.6,273,4,5,0,5,,6,2,0,6,0,3,,0,0,0,0,0,2,1,1,0,3,0,2020,18
20201801,Marlion Pickett,Richmond,0.6,3.1,0.9,2.4,6.9,8.13,0,63,54,85,4,4,8,62.5,143,1,4,6,17,,4,3,4,3,1,0,,1,0,0,0,0,0,0,0,0,1,1,2020,18
20201801,Kamdyn McIntosh,Richmond,0.5,4.8,-1.1,2.5,6.7,6.37,0,68,49,86,7,6,13,69.2,251,2,3,1,6,,3,3,2,2,0,0,,0,0,0,0,0,2,1,0,0,4,1,2020,18
20201801,Rory Laird,Adelaide,0.7,3.4,0.4,2.1,6.6,9.0,0,108,80,82,14,14,28,71.4,406,3,9,2,11,,11,8,6,1,0,0,,3,4,0,0,0,0,0,0,0,1,0,2020,18
20201801,Jack Graham,Richmond,0.0,1.2,1.3,4.1,6.6,8.66,1,93,80,82,10,11,21,52.4,368,4,6,9,32,,10,8,3,0,0,0,,3,2,0,0,0,1,0,1,0,5,0,2020,18
20201801,Jake Kelly,Adelaide,2.4,1.9,1.7,0.1,6.2,4.96,0,109,59,86,9,6,15,86.7,221,0,1,1,6,,7,4,8,5,3,3,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201801,Matt Crouch,Adelaide,1.7,-1.2,2.8,2.7,5.8,9.0,0,105,91,78,10,20,30,70.0,221,2,6,3,9,,11,7,2,5,0,0,,3,5,0,0,0,0,0,0,0,6,2,2020,18
20201801,Lachlan Sholl,Adelaide,2.5,0.5,1.9,0.3,5.2,5.94,0,84,72,83,11,8,19,68.4,294,1,2,1,8,,7,6,4,6,1,0,,3,1,0,0,0,0,0,0,0,2,1,2020,18
20201801,Brad Crouch,Adelaide,0.5,1.5,2.9,0.3,5.2,8.07,0,80,81,74,11,15,26,57.7,288,5,6,4,14,,11,7,2,1,0,0,,8,8,0,0,0,1,0,1,0,4,1,2020,18
20201801,Jason Castagna,Richmond,2.2,0.4,0.2,2.0,4.9,4.7,0,71,62,89,5,4,9,66.7,166,3,1,5,12,,3,3,1,4,0,0,,0,0,0,0,0,3,1,1,1,3,0,2020,18
20201801,Dylan Grimes,Richmond,0.8,1.1,2.1,0.8,4.8,6.96,0,55,45,83,8,2,10,70.0,96,1,2,1,7,,3,2,5,4,1,0,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201801,Elliott Himmelberg,Adelaide,2.5,2.8,0.0,-0.8,4.6,6.87,0,76,51,82,4,5,9,66.7,92,1,0,3,8,,4,2,1,4,1,2,,0,0,6,3,1,2,0,2,0,3,0,2020,18
20201801,Harry Schoenberg,Adelaide,0.0,3.4,1.1,0.0,4.5,6.89,0,35,26,86,5,4,9,55.6,168,2,2,0,7,,5,4,1,1,0,0,,2,1,0,0,0,0,0,0,0,2,0,2020,18
20201801,Brodie Smith,Adelaide,2.3,2.8,-0.8,-0.4,3.9,8.41,0,98,72,86,11,6,17,70.6,402,2,3,4,13,,4,3,3,3,0,0,,0,0,0,0,0,1,0,1,0,3,1,2020,18
20201801,Tyson Stengle,Adelaide,2.0,0.6,0.9,0.0,3.5,6.39,0,40,22,75,4,3,7,85.7,26,1,2,0,7,,2,2,1,1,0,0,,1,1,0,0,0,1,0,1,0,2,1,2020,18
20201801,Luke Brown,Adelaide,4.3,-1.7,0.8,-0.1,3.3,5.98,0,93,66,69,11,3,14,85.7,267,1,3,2,6,,2,1,6,6,3,0,,0,0,0,0,0,0,0,0,0,2,2,2020,18
20201801,Kyle Hartigan,Adelaide,0.1,-0.4,2.7,0.6,3.0,4.77,0,44,32,91,7,2,9,66.7,197,0,1,0,3,,1,1,6,2,2,0,,0,0,0,0,0,0,0,0,0,1,0,2020,18
20201801,Noah Balta,Richmond,1.8,1.3,-0.4,0.2,3.0,8.62,0,49,40,92,8,2,10,90.0,225,0,2,0,2,,2,2,3,5,1,0,,0,0,0,0,0,0,0,0,0,1,1,2020,18
20201801,Bachar Houli,Richmond,3.0,0.2,0.1,-0.7,2.7,6.75,0,64,59,85,9,5,14,78.6,321,2,4,4,11,,1,1,1,2,0,0,,0,0,0,0,0,0,0,0,0,1,0,2020,18
20201801,Tom Lynch,Adelaide,1.5,-2.8,3.3,0.3,2.3,8.19,0,93,87,82,12,13,25,76.0,203,2,4,2,10,,4,3,4,5,0,0,,0,0,0,0,0,1,0,1,0,5,0,2020,18
20201801,Chayce Jones,Adelaide,1.8,-0.5,-0.6,0.0,0.7,5.34,0,10,14,83,2,1,3,66.7,48,1,2,0,9,,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201802,Daniel Rich,Brisbane,8.1,9.6,2.2,0.0,19.9,8.07,9,148,84,87,15,7,22,86.4,441,5,3,1,6,,10,7,12,2,1,0,,1,1,0,0,0,2,2,0,0,6,3,2020,18
20201802,Ed Curnow,Carlton,6.6,4.5,-0.1,6.1,17.1,9.57,0,85,80,90,14,5,19,68.4,430,5,5,4,15,,5,5,4,3,0,0,,2,2,0,0,0,1,1,0,0,4,0,2020,18
20201802,Cam Rayner,Brisbane,-1.2,6.7,4.1,6.9,16.6,6.04,0,114,71,83,5,6,11,90.9,150,3,1,7,16,,6,4,1,1,0,0,,2,2,0,0,0,2,2,0,1,7,0,2020,18
20201802,Eric Hipwood,Brisbane,0.5,7.4,1.3,6.7,15.9,5.96,0,75,40,96,6,3,9,77.8,190,3,1,1,8,,5,2,2,2,0,1,,0,0,0,0,0,1,1,0,1,4,0,2020,18
20201802,Sam Walsh,Carlton,4.5,2.7,2.1,4.9,14.2,9.43,4,119,77,85,12,19,31,61.3,296,5,7,3,13,,21,18,6,1,0,0,,6,8,0,0,0,0,0,0,1,5,2,2020,18
20201802,Lachie Neale,Brisbane,3.4,1.0,7.0,1.6,13.0,13.59,8,142,90,93,15,14,29,69.0,627,9,7,1,14,,16,12,7,3,1,1,,5,4,0,0,0,2,0,2,0,7,1,2020,18
20201802,David Cuningham,Carlton,0.5,2.8,7.8,1.6,12.7,5.53,0,115,84,84,7,7,14,85.7,205,3,3,9,13,,8,6,2,4,0,0,,1,1,0,0,0,0,0,0,1,4,1,2020,18
20201802,Marc Pittonet,Carlton,1.9,2.0,4.4,4.2,12.6,8.27,0,98,68,85,7,4,11,63.6,164,3,3,1,8,,7,5,3,2,2,1,,4,6,69,29,9,0,0,0,0,1,1,2020,18
20201802,Sam Petrevski-Seton,Carlton,3.5,3.8,2.3,2.9,12.4,7.09,0,111,77,77,15,2,17,70.6,275,1,7,3,8,,8,7,9,5,1,0,,1,0,0,0,0,0,0,0,1,1,0,2020,18
20201802,Harry McKay,Carlton,5.8,0.5,-0.2,5.8,12.0,5.44,1,81,57,89,6,0,6,83.3,215,1,1,2,7,,4,0,0,5,0,3,,0,0,0,0,0,4,3,0,0,5,0,2020,18
20201802,Mitch Robinson,Brisbane,2.1,6.3,-0.4,3.6,11.5,7.94,0,99,68,82,12,2,14,64.3,391,5,3,3,11,,8,6,3,1,0,0,,5,4,0,0,0,3,2,1,0,6,3,2020,18
20201802,Lachie Plowman,Carlton,2.6,2.7,2.4,3.8,11.5,6.27,0,72,50,93,8,1,9,66.7,215,2,1,4,15,,6,3,6,2,1,1,,1,0,0,0,0,0,0,0,0,1,1,2020,18
20201802,Dayne Zorko,Brisbane,4.5,5.2,1.6,-0.5,10.8,10.08,0,106,73,87,13,1,14,64.3,394,6,2,4,28,,7,5,3,5,1,0,,4,3,0,0,0,1,0,1,2,6,3,2020,18
20201802,Callum Ah Chee,Brisbane,4.0,1.3,1.9,3.4,10.7,4.71,7,91,73,84,9,4,13,76.9,205,1,3,2,8,,4,1,11,10,8,3,,0,0,0,0,0,0,0,0,0,3,3,2020,18
20201802,Brandon Starcevich,Brisbane,4.9,2.8,3.1,-0.5,10.3,5.38,1,110,64,84,12,4,16,50.0,363,3,3,1,4,,9,6,9,5,2,1,,1,1,0,0,0,0,0,0,1,4,1,2020,18
20201802,Liam Jones,Carlton,4.9,1.8,1.5,2.1,10.3,8.17,0,85,46,97,9,0,9,44.4,175,1,2,1,4,,2,1,6,6,5,1,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201802,Jarryd Lyons,Brisbane,3.0,4.1,-0.8,3.1,9.4,12.29,0,63,63,79,13,7,20,50.0,300,5,4,1,20,,8,7,1,2,1,0,,6,7,0,0,0,0,0,0,0,4,1,2020,18
20201802,Oscar McInerney,Brisbane,3.4,-0.3,2.7,3.3,9.1,8.2,0,88,51,75,4,4,8,50.0,45,1,3,1,8,,10,7,1,1,0,1,,5,5,45,24,6,0,0,0,0,6,5,2020,18
20201802,Matthew Kennedy,Carlton,4.3,3.0,0.0,1.7,9.0,6.8,0,112,87,68,10,13,23,69.6,193,2,4,4,13,,11,9,5,5,0,0,,6,6,0,0,0,0,0,0,1,3,2,2020,18
20201802,Kade Simpson,Carlton,3.4,-0.2,3.2,2.6,8.9,6.21,0,77,75,90,16,3,19,63.2,523,2,4,3,13,,2,2,4,2,0,0,,1,1,0,0,0,1,1,0,0,2,0,2020,18
20201802,Zac Bailey,Brisbane,0.4,5.3,0.5,2.3,8.6,7.17,0,55,35,70,6,6,12,41.7,174,1,5,1,12,,11,9,1,1,0,0,,3,8,0,0,0,1,0,0,1,4,1,2020,18
20201802,Keidean Coleman,Brisbane,2.6,-0.1,0.3,5.1,7.9,4.45,0,59,44,80,4,2,6,66.7,119,1,2,6,22,,5,3,1,1,0,0,,1,1,0,0,0,1,1,0,0,3,0,2020,18
20201802,Grant Birchall,Brisbane,2.4,1.2,2.5,1.5,7.6,5.51,0,87,59,73,11,2,13,92.3,212,1,2,0,3,,4,1,5,7,2,0,,1,1,0,0,0,0,0,0,0,3,0,2020,18
20201802,Marc Murphy,Carlton,3.4,-1.8,2.3,3.1,7.1,7.21,0,66,62,81,7,4,11,63.6,172,2,1,6,16,,4,3,2,3,0,0,,2,1,0,0,0,1,1,0,0,3,1,2020,18
20201802,Stefan Martin,Brisbane,2.4,0.9,1.9,1.8,7.0,7.36,0,72,48,56,3,5,8,75.0,58,2,1,3,12,,6,3,1,1,0,1,,2,2,37,13,4,0,0,0,1,3,0,2020,18
20201802,Thomas Williamson,Carlton,4.2,1.3,1.5,-0.5,6.4,4.29,0,91,68,82,10,4,14,64.3,254,3,4,5,18,,7,4,3,2,1,0,,5,4,0,0,0,1,1,0,2,5,1,2020,18
20201802,Darcy Gardiner,Brisbane,1.8,1.2,0.3,1.7,5.0,6.39,0,62,36,97,5,4,9,66.7,168,2,3,1,3,,3,3,3,3,0,0,,0,0,0,0,0,0,0,0,1,1,0,2020,18
20201802,Tom De Koning,Carlton,2.9,2.1,-0.4,0.4,5.0,5.7,0,46,24,74,2,1,3,66.7,11,0,0,4,10,,4,3,1,0,0,0,,0,0,10,2,0,0,0,0,0,1,0,2020,18
20201802,Ryan Lester,Brisbane,0.0,0.1,2.9,1.9,4.9,7.26,0,57,46,82,8,4,12,75.0,168,0,2,3,10,,3,1,5,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,2020,18
20201802,Mitch McGovern,Carlton,1.0,1.4,2.0,0.5,4.9,6.1,0,45,28,80,5,1,6,50.0,130,1,2,1,3,,2,1,3,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,2020,18
20201802,Jack Newnes,Carlton,4.4,-1.5,1.8,0.0,4.8,7.26,0,74,71,86,11,2,13,46.2,221,0,4,4,9,,3,3,1,4,0,0,,1,2,0,0,0,1,1,0,1,4,1,2020,18
20201802,Jack Payne,Brisbane,1.4,0.0,-0.5,3.7,4.6,6.26,0,19,9,93,2,0,2,0.0,55,1,2,0,1,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,2020,18
