"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Jarman","Impey",12237,"4","Hawthorn",19,9,8,27,0,0,0,2,0,3,0,1,0,1,NA,1,24,0,0,2,0,0,86,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Jarman Impey","Hawthorn","https://afltables.com/afl/stats/players/J/Jarman_Impey.html",30.807665982204,229,"Mitchell, Sam","9-Jul-1995","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Mitch","Lewis",12636,"2","Hawthorn",7,7,7,14,2,2,0,2,0,2,0,2,0,1,NA,7,7,2,4,2,0,0,86,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Mitch Lewis","Hawthorn","https://afltables.com/afl/stats/players/M/Mitch_Lewis.html",27.5420944558522,86,"Mitchell, Sam","14-Oct-1998","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Connor","Macdonald",12954,"9","Hawthorn",15,7,13,28,3,0,0,1,0,6,4,3,0,0,NA,11,18,0,0,0,0,1,81,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Connor Macdonald","Hawthorn","https://afltables.com/afl/stats/players/C/Connor_Macdonald.html",23.2929500342231,98,"Mitchell, Sam","13-Jan-2003","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Cam","Mackenzie",13031,"28","Hawthorn",12,6,12,24,0,0,0,3,0,5,3,3,0,0,NA,6,18,0,0,0,0,0,75,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Cam Mackenzie","Hawthorn","https://afltables.com/afl/stats/players/C/Cam_Mackenzie.html",22.2710472279261,52,"Mitchell, Sam","21-Jan-2004","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Finn","Maginness",12843,"20","Hawthorn",5,1,10,15,0,1,0,0,1,1,0,4,1,0,NA,8,8,0,0,0,0,0,66,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Finn Maginness","Hawthorn","https://afltables.com/afl/stats/players/F/Finn_Maginness.html",25.1806981519507,61,"Mitchell, Sam","23-Feb-2001","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Lloyd","Meek",12856,"17","Hawthorn",6,2,4,10,0,0,17,2,1,1,4,4,3,3,NA,7,4,0,0,0,0,1,40,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Lloyd Meek","Hawthorn","https://afltables.com/afl/stats/players/L/Lloyd_Meek.html",28.0219028062971,85,"Mitchell, Sam","22-Apr-1998","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Dylan","Moore",12710,"8","Hawthorn",11,5,7,18,1,0,0,0,0,3,0,2,1,1,NA,1,15,0,0,0,0,0,91,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Dylan Moore","Hawthorn","https://afltables.com/afl/stats/players/D/Dylan_Moore.html",26.7364818617385,133,"Mitchell, Sam","4-Aug-1999","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Conor","Nash",12670,"11","Hawthorn",12,1,10,22,0,0,0,5,0,5,6,3,5,1,NA,7,14,0,0,0,0,0,74,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Conor Nash","Hawthorn","https://afltables.com/afl/stats/players/C/Conor_Nash.html",27.7556468172485,128,"Mitchell, Sam","28-Jul-1998","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Jai","Newcombe",12915,"3","Hawthorn",16,4,11,27,1,2,0,5,1,4,8,4,4,2,NA,10,16,0,1,0,1,0,83,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Jai Newcombe","Hawthorn","https://afltables.com/afl/stats/players/J/Jai_Newcombe.html",24.7419575633128,110,"Mitchell, Sam","2-Aug-2001","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Ned","Reeves",12906,"7","Hawthorn",9,4,7,16,1,1,24,1,1,2,5,5,5,3,NA,12,3,2,1,2,0,0,60,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Ned Reeves","Hawthorn","https://afltables.com/afl/stats/players/N/Ned_Reeves.html",27.4955509924709,50,"Mitchell, Sam","31-Oct-1998","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Jack","Scrimshaw",12565,"14","Hawthorn",4,1,5,9,0,0,0,0,1,0,1,2,0,2,NA,2,7,0,0,2,0,0,76,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Jack Scrimshaw","Hawthorn","https://afltables.com/afl/stats/players/J/Jack_Scrimshaw.html",27.6516084873374,129,"Mitchell, Sam","4-Sep-1998","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"James","Sicily",12332,"6","Hawthorn",12,9,10,22,0,0,0,0,3,4,0,1,1,1,NA,10,11,2,0,0,0,1,85,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"James Sicily","Hawthorn","https://afltables.com/afl/stats/players/J/James_Sicily.html",31.3121149897331,186,"Mitchell, Sam","6-Jan-1995","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Josh","Ward",12955,"25","Hawthorn",9,5,12,21,0,0,0,6,1,6,2,3,1,0,NA,6,15,0,0,0,0,2,72,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Josh Ward","Hawthorn","https://afltables.com/afl/stats/players/J/Josh_Ward.html",22.7008898015058,75,"Mitchell, Sam","17-Aug-2003","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Nick","Watson",13105,"5","Hawthorn",8,1,7,15,2,0,0,2,0,2,0,4,1,1,NA,6,7,0,0,1,0,1,77,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Nick Watson","Hawthorn","https://afltables.com/afl/stats/players/N/Nick_Watson.html",21.1779603011636,51,"Mitchell, Sam","24-Feb-2005","Away"
2026,"9",2026-04-30,1930,"M.C.G.",76632,"Josh","Weddle",13057,"23","Hawthorn",6,6,3,9,0,2,0,2,0,2,0,5,1,3,NA,5,6,2,3,2,0,0,83,NA,"Curtis Deboy"," Andrew Stephens"," Jamie Broadbent"," Craig Fleer","Collingwood",5,0,7,3,12,3,15,3,NA,NA,93,"Hawthorn",1,7,5,10,11,11,13,15,NA,NA,93,30,45,75,93,NA,13,40,77,93,NA,"Josh Weddle","Hawthorn","https://afltables.com/afl/stats/players/J/Josh_Weddle.html",21.9308692676249,68,"Mitchell, Sam","25-May-2004","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Marcus","Bontempelli",12269,"4","Western Bulldogs",16,4,17,33,2,1,0,2,3,6,6,6,0,3,NA,7,27,0,1,2,0,2,82,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Marcus Bontempelli","Footscray","https://afltables.com/afl/stats/players/M/Marcus_Bontempelli.html",30.4325804243669,266,"Beveridge, Luke","24-Nov-1995","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Lachlan","Bramble",12916,"29","Western Bulldogs",10,4,4,14,1,0,0,1,3,2,0,0,0,0,NA,4,9,0,0,2,0,0,84,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Lachlan Bramble","Footscray","https://afltables.com/afl/stats/players/L/Lachlan_Bramble.html",28.0328542094456,85,"Beveridge, Luke","19-Apr-1998","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Jedd","Busslinger",13216,"5","Western Bulldogs",10,6,3,13,0,0,0,0,4,1,0,2,2,2,NA,5,9,0,0,18,1,0,95,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Jedd Busslinger","Footscray","https://afltables.com/afl/stats/players/J/Jedd_Busslinger.html",22.1396303901437,9,"Beveridge, Luke","11-Mar-2004","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Nick","Coffield",12608,"17","Western Bulldogs",12,10,4,16,0,0,0,0,2,1,0,3,0,2,NA,4,12,2,0,2,0,0,73,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Nick Coffield","Footscray","https://afltables.com/afl/stats/players/N/Nick_Coffield.html",26.5201916495551,65,"Beveridge, Luke","23-Oct-1999","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Bailey","Dale",12354,"31","Western Bulldogs",23,7,9,32,0,0,0,5,9,2,2,1,1,0,NA,4,20,0,0,3,1,2,89,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Bailey Dale","Footscray","https://afltables.com/afl/stats/players/B/Bailey_Dale.html",29.7748117727584,186,"Beveridge, Luke","22-Jul-1996","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Sam","Davidson",13178,"42","Western Bulldogs",4,2,2,6,0,0,0,5,0,0,0,0,0,0,NA,2,4,0,0,0,0,1,77,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Sam Davidson","Footscray","https://afltables.com/afl/stats/players/S/Sam_Davidson.html",24.3805612594114,27,"Beveridge, Luke","13-Dec-2001","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Josh","Dolan",13179,"26","Western Bulldogs",2,1,5,7,0,0,0,3,0,1,0,1,0,0,NA,1,6,0,0,0,0,0,63,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Josh Dolan","Footscray","https://afltables.com/afl/stats/players/J/Josh_Dolan.html",19.4681724845996,15,"Beveridge, Luke","11-Nov-2006","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Louis","Emmett",NA,"25","Western Bulldogs",1,0,1,2,0,0,2,0,0,1,0,1,0,1,NA,0,2,0,0,1,0,0,47,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,NA,"Footscray","https://afltables.com/afl/stats/players/L/Louis_Emmett.html",19.1067761806982,4,"Beveridge, Luke",NA,"Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Tim","English",12537,"44","Western Bulldogs",8,3,7,15,0,0,21,3,2,2,1,2,1,1,NA,7,10,0,0,3,0,1,74,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Tim English","Footscray","https://afltables.com/afl/stats/players/T/Tim_English.html",28.7227926078029,159,"Beveridge, Luke","10-Aug-1997","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Joel","Freijah",13140,"27","Western Bulldogs",10,4,9,19,0,1,0,5,1,4,6,2,1,0,NA,11,9,0,0,2,0,2,90,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Joel Freijah","Footscray","https://afltables.com/afl/stats/players/J/Joel_Freijah.html",20.4599589322382,44,"Beveridge, Luke","14-Nov-2005","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Harvey","Gallagher",13102,"12","Western Bulldogs",9,3,4,13,0,2,0,0,1,3,1,0,2,0,NA,5,8,0,0,1,0,0,67,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Harvey Gallagher","Footscray","https://afltables.com/afl/stats/players/H/Harvey_Gallagher.html",22.5941136208077,27,"Beveridge, Luke","26-Sep-2003","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Arthur","Jones",13046,"32","Western Bulldogs",6,3,9,15,1,2,0,1,0,2,0,1,3,1,NA,7,9,1,1,0,0,2,78,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Arthur Jones","Footscray","https://afltables.com/afl/stats/players/A/Arthur_Jones1.html",22.7857631759069,21,"Beveridge, Luke","18-Jul-2003","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Matthew","Kennedy",12455,"8","Western Bulldogs",17,4,13,30,0,0,0,5,3,3,9,5,2,0,NA,11,16,0,0,2,0,0,80,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Matthew Kennedy","Footscray","https://afltables.com/afl/stats/players/M/Matthew_Kennedy1.html",29.0684462696783,149,"Beveridge, Luke","6-Apr-1997","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Buku","Khamis",12900,"24","Western Bulldogs",9,8,9,18,0,0,0,1,6,0,0,0,1,0,NA,5,13,0,0,6,1,1,94,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Buku Khamis","Footscray","https://afltables.com/afl/stats/players/B/Buku_Khamis.html",26.104038329911,49,"Beveridge, Luke","24-Mar-2000","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Will","Lewis",NA,"28","Western Bulldogs",5,1,6,11,2,1,0,1,0,0,0,2,4,2,NA,6,5,0,1,1,0,0,63,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,NA,"Footscray","https://afltables.com/afl/stats/players/W/Will_Lewis.html",26.9883641341547,4,"Beveridge, Luke",NA,"Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Lachlan","McNeil",12854,"30","Western Bulldogs",8,4,3,11,2,0,0,4,1,3,0,3,2,1,NA,4,6,0,2,1,0,0,81,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Lachlan McNeil","Footscray","https://afltables.com/afl/stats/players/L/Lachlan_McNeil.html",25.2217659137577,77,"Beveridge, Luke","9-Feb-2001","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Aaron","Naughton",12594,"33","Western Bulldogs",4,4,5,9,2,1,0,2,0,2,0,2,1,1,NA,5,6,0,3,3,0,1,84,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Aaron Naughton","Footscray","https://afltables.com/afl/stats/players/A/Aaron_Naughton.html",26.4161533196441,174,"Beveridge, Luke","30-Nov-1999","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Ed","Richards",12605,"20","Western Bulldogs",18,3,7,25,1,0,0,6,4,6,7,2,1,1,NA,12,13,0,0,0,1,0,83,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Ed Richards","Footscray","https://afltables.com/afl/stats/players/E/Ed_Richards.html",26.8268309377139,155,"Beveridge, Luke","3-Jul-1999","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Ryley","Sanders",13103,"9","Western Bulldogs",6,2,19,25,1,0,0,5,0,2,2,1,1,1,NA,8,16,0,0,0,0,0,85,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Ryley Sanders","Footscray","https://afltables.com/afl/stats/players/R/Ryley_Sanders.html",21.2737850787132,42,"Beveridge, Luke","21-Jan-2005","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Michael","Sellwood",13276,"37","Western Bulldogs",5,0,8,13,0,0,0,3,4,1,0,2,2,0,NA,11,2,0,0,0,0,0,82,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Michael Sellwood","Footscray","https://afltables.com/afl/stats/players/M/Michael_Sellwood.html",22.5776865160849,8,"Beveridge, Luke","2-Oct-2003","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Laitham","Vandermeer",12776,"23","Western Bulldogs",7,3,5,12,1,0,0,1,0,4,1,1,0,1,NA,3,10,0,0,1,0,0,50,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Laitham Vandermeer","Footscray","https://afltables.com/afl/stats/players/L/Laitham_Vandermeer.html",27.2381930184805,88,"Beveridge, Luke","3-Feb-1999","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Rhylee","West",12748,"14","Western Bulldogs",9,4,8,17,2,0,0,4,0,5,2,1,1,0,NA,10,7,0,2,2,2,0,84,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Rhylee West","Footscray","https://afltables.com/afl/stats/players/R/Rhylee_West.html",25.8021902806297,89,"Beveridge, Luke","12-Jul-2000","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Bailey","Williams",12441,"34","Western Bulldogs",8,1,7,15,0,0,0,1,1,1,0,5,2,0,NA,3,12,0,0,1,0,0,94,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Bailey Williams","Footscray","https://afltables.com/afl/stats/players/B/Bailey_Williams0.html",28.5557837097878,182,"Beveridge, Luke","10-Oct-1997","Home"
2026,"9",2026-05-01,1930,"Docklands",23071,"Jye","Amiss",12983,"24","Fremantle",8,4,4,12,0,3,0,3,0,0,0,1,0,0,NA,1,11,0,3,0,0,1,91,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Jye Amiss","Fremantle","https://afltables.com/afl/stats/players/J/Jye_Amiss.html",22.7501711156742,79,"Longmuir, Justin","31-Jul-2003","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Shai","Bolton",12535,"10","Fremantle",14,2,16,30,1,1,0,3,1,8,9,3,0,2,NA,15,16,0,0,1,1,2,83,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Shai Bolton","Fremantle","https://afltables.com/afl/stats/players/S/Shai_Bolton.html",27.394250513347,166,"Longmuir, Justin","8-Dec-1998","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Andrew","Brayshaw",12589,"8","Fremantle",12,3,10,22,1,0,0,8,1,4,6,3,1,1,NA,8,11,0,0,2,0,0,79,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Andrew Brayshaw","Fremantle","https://afltables.com/afl/stats/players/A/Andrew_Brayshaw.html",26.476386036961,178,"Longmuir, Justin","8-Nov-1999","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Heath","Chapman",12875,"5","Fremantle",7,5,8,15,1,0,0,3,2,1,0,2,0,1,NA,5,9,0,0,6,0,0,88,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Heath Chapman","Fremantle","https://afltables.com/afl/stats/players/H/Heath_Chapman.html",24.2464065708419,73,"Longmuir, Justin","31-Jan-2002","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Jordan","Clark",12688,"6","Fremantle",15,5,7,22,0,0,0,2,3,4,3,5,0,3,NA,8,13,0,0,2,0,0,88,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Jordan Clark","Fremantle","https://afltables.com/afl/stats/players/J/Jordan_Clark.html",25.539356605065,134,"Longmuir, Justin","16-Oct-2000","Away"
2026,"9",2026-05-01,1930,"Docklands",23071,"Brennan","Cox",12544,"36","Fremantle",8,2,5,13,0,0,0,3,3,3,0,2,0,1,NA,6,6,1,0,6,0,0,85,NA,"Rob OGorman"," Nathan Toner"," Andre Gianfagna"," Jacob Mollison","Western Bulldogs",6,3,9,6,11,9,15,12,NA,NA,102,"Fremantle",2,1,7,4,12,7,17,12,NA,NA,114,39,60,75,102,NA,13,46,79,114,NA,"Brennan Cox","Fremantle","https://afltables.com/afl/stats/players/B/Brennan_Cox.html",27.7145790554415,141,"Longmuir, Justin","13-Aug-1998","Away"
